279.5000167	39	NAN	
279.7500167	39	NAN	
280.0000167	39	NAN	
280.2500167	39	NAN	
280.5000167	39	NAN	
280.7500167	39	NAN	
281.0000167	39	NAN	
281.2500167	39	NAN	
281.5000167	39	NAN	
281.7500167	39	NAN	
282.0000167	39	NAN	
282.2500167	39	NAN	
282.5000167	39	NAN	
282.7500167	39	NAN	
283.0000167	39	NAN	
283.2500167	39	NAN	
283.5000167	39	NAN	
283.7500167	39	NAN	
284.0000167	39	NAN	
284.2500167	39	NAN	
284.5000167	39	NAN	
284.7500167	39	NAN	
285.0000167	39	NAN	
285.2500167	39	NAN	
285.5000167	39	NAN	
285.7500167	39	NAN	
286.0000167	39	NAN	
286.2500167	39	NAN	
286.5000167	39	NAN	
286.7500167	39	NAN	
287.0000167	39	NAN	
287.2500167	39	NAN	
287.5000167	39	NAN	
287.7500167	39	NAN	
288.0000167	39	NAN	
288.2500167	39	NAN	
288.5000167	39	NAN	
288.7500167	39	NAN	
289.0000167	39	NAN	
289.2500167	39	NAN	
289.5000167	39	NAN	
289.7500167	39	NAN	
290.0000167	39	NAN	
290.2500167	39	NAN	
290.5000167	39	NAN	
290.7500167	39	NAN	
291.0000167	39	NAN	
291.2500167	39	NAN	
291.5000167	39	NAN	
291.7500167	39	NAN	
292.0000167	39	NAN	
292.2500167	39	NAN	
292.5000167	39	NAN	
292.7500167	39	NAN	
293.0000167	39	NAN	
293.2500167	39	NAN	
293.5000167	39	NAN	
293.7500167	39	NAN	
294.0000167	39	NAN	
294.2500167	39	NAN	
294.5000167	39	NAN	
294.7500167	39	NAN	
295.0000167	39	NAN	
295.2500167	39	NAN	
295.5000167	39	NAN	
295.7500167	39	NAN	
296.0000167	39	NAN	
296.2500167	39	NAN	
296.5000167	39	NAN	
296.7500167	39	NAN	
297.0000167	39	NAN	
297.2500167	39	NAN	
297.5000167	39	NAN	
297.7500167	39	NAN	
298.0000167	39	NAN	
298.2500167	39	NAN	
298.5000167	39	NAN	
298.7500167	39	NAN	
299.0000167	39	NAN	
299.2500167	39	NAN	
299.5000167	39	NAN	
299.7500167	39	NAN	
300.0000167	39	NAN	
300.2500167	39	NAN	
300.5000167	39	NAN	
300.7500167	39	NAN	
301.0000167	39	NAN	
301.2500167	39	NAN	
301.5000167	39	NAN	
301.7500167	39	NAN	
302.0000167	39	NAN	
302.2500167	39	NAN	
302.5000167	39	NAN	
302.7500167	39	NAN	
303.0000167	39	NAN	
303.2500167	39	NAN	
303.5000167	39	NAN	
303.7500167	39	NAN	
304.0000167	39	NAN	
304.2500167	39	NAN	
304.5000167	39	NAN	
304.7500167	39	NAN	
305.0000167	39	NAN	
305.2500167	39	NAN	
305.5000167	39	NAN	
305.7500167	39	NAN	
306.0000167	39	NAN	
306.2500167	39	NAN	
306.5000167	39	NAN	
306.7500167	39	NAN	
307.0000167	39	NAN	
307.2500167	39	NAN	
307.5000167	39	NAN	
307.7500167	39	NAN	
308.0000167	39	NAN	
308.2500167	39	NAN	
308.5000167	39	NAN	
308.7500167	39	NAN	
309.0000167	39	NAN	
309.2500167	39	NAN	
309.5000167	39	NAN	
309.7500167	39	NAN	
310.0000167	39	NAN	
310.2500167	39	NAN	
310.5000167	39	NAN	
310.7500167	39	NAN	
311.0000167	39	NAN	
311.2500167	39	NAN	
311.5000167	39	NAN	
311.7500167	39	NAN	
312.0000167	39	NAN	
312.2500167	39	NAN	
312.5000167	39	NAN	
312.7500167	39	NAN	
313.0000167	39	NAN	
313.2500167	39	NAN	
313.5000167	39	NAN	
313.7500167	39	NAN	
314.0000167	39	NAN	
314.2500167	39	NAN	
314.5000167	39	NAN	
314.7500167	39	NAN	
315.0000167	39	NAN	
315.2500167	38.4	NAN	
315.5000167	38.4	NAN	
315.7500167	38.4	NAN	
316.0000167	38.4	NAN	
316.2500167	38.4	NAN	
316.5000167	38.4	NAN	
316.7500167	38.4	NAN	
317.0000167	38.4	NAN	
317.2500167	38.4	NAN	
317.5000167	38.4	NAN	
317.7500167	38.4	NAN	
318.0000167	38.4	NAN	
318.2500167	38.4	NAN	
318.5000167	38.4	NAN	
318.7500167	38.4	NAN	
319.0000167	38.4	NAN	
319.2500167	38.4	NAN	
319.5000167	38.4	NAN	
319.7500167	38.4	NAN	
320.0000167	38.4	NAN	
320.2500167	38.4	NAN	
320.5000167	38.4	NAN	
320.7500167	38.4	NAN	
321.0000167	38.4	NAN	
321.2500167	38.4	NAN	
321.5000167	38.4	NAN	
321.7500167	38.4	NAN	
322.0000167	38.4	NAN	
322.2500167	38.4	NAN	
322.5000167	38.4	NAN	
322.7500167	38.4	NAN	
323.0000167	38.4	NAN	
323.2500167	38.4	NAN	
323.5000167	38.4	NAN	
323.7500167	38.4	NAN	
324.0000167	38.4	NAN	
324.2500167	38.4	NAN	
324.5000167	38.4	NAN	
324.7500167	38.4	NAN	
325.0000167	38.4	NAN	
325.2500167	38.4	NAN	
325.5000167	38.4	NAN	
325.7500167	38.4	NAN	
326.0000167	38.4	NAN	
326.2500167	38.4	NAN	
326.5000167	38.4	NAN	
326.7500167	38.4	NAN	
327.0000167	38.4	NAN	
327.2500167	38.4	NAN	
327.5000167	38.4	NAN	
327.7500167	38.4	NAN	
328.0000167	38.4	NAN	
328.2500167	38.4	NAN	
328.5000167	38.4	NAN	
328.7500167	38.4	NAN	
329.0000167	38.4	NAN	
329.2500167	38.4	NAN	
329.5000167	38.4	NAN	
329.7500167	38.4	NAN	
330.0000167	38.4	NAN	
330.2500167	38.4	NAN	
330.5000167	38.4	NAN	
330.7500167	38.4	NAN	
331.0000167	38.4	NAN	
331.2500167	38.4	NAN	
331.5000167	38.4	NAN	
331.7500167	38.4	NAN	
332.0000167	38.4	NAN	
332.2500167	38.4	NAN	
332.5000167	38.4	NAN	
332.7500167	38.4	NAN	
333.0000167	38.4	NAN	
333.2500167	38.4	NAN	
333.5000167	38.4	NAN	
333.7500167	38.4	NAN	
334.0000167	38.4	NAN	
334.2500167	38.4	NAN	
334.5000167	38.4	NAN	
334.7500167	39	NAN	
335.0000167	39	NAN	
335.2500167	39	NAN	
335.5000167	39	NAN	
335.7500167	39	NAN	
336.0000167	39	NAN	
336.2500167	39	NAN	
336.5000167	39	NAN	
336.7500167	39	NAN	
337.0000167	39	NAN	
337.2500167	39	NAN	
337.5000167	39	NAN	
337.7500167	39	NAN	
338.0000167	39	NAN	
338.2500167	39	NAN	
338.5000167	39	NAN	
338.7500167	39	NAN	
339.0000167	39	NAN	
339.2500167	39	NAN	
339.5000167	39	NAN	
339.7500167	39	NAN	
340.0000167	39	NAN	
340.2500167	39	NAN	
340.5000167	39	NAN	
340.7500167	39	NAN	
341.0000167	39	NAN	
341.2500167	39	NAN	
341.5000167	39	NAN	
341.7500167	39	NAN	
342.0000167	39	NAN	
342.2500167	39	NAN	
342.5000167	39	NAN	
342.7500167	39	NAN	
343.0000167	39	NAN	
343.2500167	39	NAN	
343.5000167	39	NAN	
343.7500167	39	NAN	
344.0000167	39	NAN	
344.2500167	39	NAN	
344.5000167	39	NAN	
344.7500167	39	NAN	
345.0000167	39	NAN	
345.2500167	39	NAN	
345.5000167	39	NAN	
345.7500167	39	NAN	
346.0000167	39	NAN	
346.2500167	39	NAN	
346.5000167	39	NAN	
346.7500167	39	NAN	
347.0000167	39	NAN	
347.2500167	39	NAN	
347.5000167	39	NAN	
347.7500167	39	NAN	
348.0000167	39	NAN	
348.2500167	39	NAN	
348.5000167	39	NAN	
348.7500167	39	NAN	
349.0000167	39	NAN	
349.2500167	37.1	NAN	
349.5000167	37.1	NAN	
349.7500167	37.1	NAN	
350.0000167	36.4	NAN	
350.2500167	36.4	NAN	
350.5000167	36.4	NAN	
350.7500167	36.4	NAN	
351.0000167	36.4	NAN	
351.2500167	36.4	NAN	
351.5000167	36.4	NAN	
351.7500167	36.4	NAN	
352.0000167	36.4	NAN	
352.2500167	36.4	NAN	
352.5000167	36.4	NAN	
352.7500167	36.4	NAN	
353.0000167	36.4	NAN	
353.2500167	36.4	NAN	
353.5000167	36.4	NAN	
353.7500167	36.4	NAN	
354.0000167	37.1	NAN	
354.2500167	37.1	NAN	
354.5000167	37.1	NAN	
354.7500167	37.1	NAN	
355.0000167	37.1	NAN	
355.2500167	37.1	NAN	
355.5000167	37.1	NAN	
355.7500167	37.1	NAN	
356.0000167	37.1	NAN	
356.2500167	37.1	NAN	
356.5000167	37.1	NAN	
356.7500167	37.1	NAN	
357.0000167	37.1	NAN	
357.2500167	37.1	NAN	
357.5000167	37.1	NAN	
357.7500167	37.1	NAN	
358.0000167	37.1	NAN	
358.2500167	37.1	NAN	
358.5000167	37.1	NAN	
358.7500167	37.1	NAN	
359.0000167	37.1	NAN	
359.2500167	37.1	NAN	
359.5000167	37.1	NAN	
359.7500167	37.1	NAN	
360.0000167	37.1	NAN	
360.2500167	37.1	NAN	
360.5000167	37.1	NAN	
360.7500167	36.4	NAN	
361.0000167	36.4	NAN	
361.2500167	36.4	NAN	
361.5000167	36.4	NAN	
361.7500167	36.4	NAN	
362.0000167	36.4	NAN	
362.2500167	36.4	NAN	
362.5000167	36.4	NAN	
362.7500167	36.4	NAN	
363.0000167	36.4	NAN	
363.2500167	36.4	NAN	
363.5000167	36.4	NAN	
363.7500167	36.4	NAN	
364.0000167	37.1	NAN	
364.2500167	37.1	NAN	
364.5000167	37.1	NAN	
364.7500167	37.1	NAN	
365.0000167	37.1	NAN	
365.2500167	37.1	NAN	
365.5000167	37.1	NAN	
365.7500167	37.1	NAN	
366.0000167	37.1	NAN	
366.2500167	37.1	NAN	
366.5000167	37.1	NAN	
366.7500167	37.1	NAN	
367.0000167	37.1	NAN	
367.2500167	37.1	NAN	
367.5000167	37.1	NAN	
367.7500167	37.1	NAN	
368.0000167	37.1	NAN	
368.2500167	37.1	NAN	
368.5000167	37.1	NAN	
368.7500167	37.1	NAN	
369.0000167	37.1	NAN	
369.2500167	37.1	NAN	
369.5000167	37.1	NAN	
369.7500167	37.1	NAN	
370.0000167	37.1	NAN	
370.2500167	37.1	NAN	
370.5000167	37.1	NAN	
370.7500167	36.4	NAN	
371.0000167	36.4	NAN	
371.2500167	36.4	NAN	
371.5000167	36.4	NAN	
371.7500167	36.4	NAN	
372.0000167	36.4	NAN	
372.2500167	36.4	NAN	
372.5000167	36.4	NAN	
372.7500167	36.4	NAN	
373.0000167	36.4	NAN	
373.2500167	36.4	NAN	
373.5000167	37.1	NAN	
373.7500167	37.1	NAN	
374.0000167	37.1	NAN	
374.2500167	37.1	NAN	
374.5000167	37.1	NAN	
374.7500167	37.1	NAN	
375.0000167	37.1	NAN	
375.2500167	37.1	NAN	
375.5000167	37.1	NAN	
375.7500167	37.1	NAN	
376.0000167	37.1	NAN	
376.2500167	37.1	NAN	
376.5000167	37.1	NAN	
376.7500167	37.1	NAN	
377.0000167	37.1	NAN	
377.2500167	37.1	NAN	
377.5000167	37.1	NAN	
377.7500167	37.1	NAN	
378.0000167	37.1	NAN	
378.2500167	37.1	NAN	
378.5000167	37.1	NAN	
378.7500167	37.1	NAN	
379.0000167	37.1	NAN	
379.2500167	37.1	NAN	
379.5000167	37.1	NAN	
379.7500167	37.1	NAN	
380.0000167	37.1	NAN	
380.2500167	37.1	NAN	
380.5000167	37.1	NAN	
380.7500167	37.1	NAN	
381.0000167	37.1	NAN	
381.2500167	37.1	NAN	
381.5000167	37.1	NAN	
381.7500167	37.1	NAN	
382.0000167	37.1	NAN	
382.2500167	37.1	NAN	
382.5000167	37.1	NAN	
382.7500167	37.1	NAN	
383.0000167	37.1	NAN	
383.2500167	37.1	NAN	
383.5000167	37.1	NAN	
383.7500167	37.1	NAN	
384.0000167	37.1	NAN	
384.2500167	37.1	NAN	
384.5000167	37.1	NAN	
384.7500167	37.1	NAN	
385.0000167	37.1	NAN	
385.2500167	37.1	NAN	
385.5000167	37.1	NAN	
385.7500167	37.1	NAN	
386.0000167	37.1	NAN	
386.2500167	37.1	NAN	
386.5000167	37.1	NAN	
386.7500167	37.1	NAN	
387.0000167	37.1	NAN	
387.2500167	37.1	NAN	
387.5000167	37.1	NAN	
387.7500167	37.1	NAN	
388.0000167	37.1	NAN	
388.2500167	37.1	NAN	
388.5000167	37.1	NAN	
388.7500167	37.1	NAN	
389.0000167	37.1	NAN	
389.2500167	37.1	NAN	
389.5000167	37.1	NAN	
389.7500167	37.1	NAN	
390.0000167	37.1	NAN	
390.2500167	37.1	NAN	
390.5000167	37.1	NAN	
390.7500167	37.1	NAN	
391.0000167	37.1	NAN	
391.2500167	37.1	NAN	
391.5000167	37.1	NAN	
391.7500167	37.1	NAN	
392.0000167	37.1	NAN	
392.2500167	37.1	NAN	
392.5000167	37.1	NAN	
392.7500167	37.1	NAN	
393.0000167	37.1	NAN	
393.2500167	37.1	NAN	
393.5000167	37.1	NAN	
393.7500167	37.1	NAN	
394.0000167	37.1	NAN	
394.2500167	37.1	NAN	
394.5000167	37.1	NAN	
394.7500167	37.1	NAN	
395.0000167	37.1	NAN	
395.2500167	37.1	NAN	
395.5000167	37.1	NAN	
395.7500167	37.1	NAN	
396.0000167	37.1	NAN	
396.2500167	37.1	NAN	
396.5000167	37.1	NAN	
396.7500167	37.1	NAN	
397.0000167	37.1	NAN	
397.2500167	37.1	NAN	
397.5000167	37.1	NAN	
397.7500167	37.1	NAN	
398.0000167	37.1	NAN	
398.2500167	37.1	NAN	
398.5000167	37.1	NAN	
398.7500167	37.1	NAN	
399.0000167	37.1	NAN	
399.2500167	37.1	NAN	
399.5000167	37.1	NAN	
399.7500167	37.1	NAN	
400.0000167	37.1	NAN	
400.2500167	37.1	NAN	
400.5000167	37.1	NAN	
400.7500167	37.1	NAN	
401.0000167	37.1	NAN	
401.2500167	37.1	NAN	
401.5000167	37.1	NAN	
401.7500167	37.1	NAN	
402.0000167	37.1	NAN	
402.2500167	37.1	NAN	
402.5000167	37.1	NAN	
402.7500167	37.1	NAN	
403.0000167	37.1	NAN	
403.2500167	37.1	NAN	
403.5000167	37.1	NAN	
403.7500167	37.1	NAN	
404.0000167	37.1	NAN	
404.2500167	37.1	NAN	
404.5000167	37.1	NAN	
404.7500167	37.1	NAN	
405.0000167	37.1	NAN	
405.2500167	37.1	NAN	
405.5000167	37.1	NAN	
405.7500167	37.1	NAN	
406.0000167	37.1	NAN	
406.2500167	37.1	NAN	
406.5000167	37.1	NAN	
406.7500167	37.1	NAN	
407	37.1	NAN	
407.25	37.1	NAN	
407.5	37.1	NAN	
407.75	37.1	NAN	
408	37.1	NAN	
408.25	37.1	NAN	
408.5	37.1	NAN	
408.75	37.1	NAN	
409	37.1	NAN	
409.25	37.1	NAN	
409.5	37.1	NAN	
409.75	37.1	NAN	
410	37.1	NAN	
410.25	37.1	NAN	
410.5	37.1	NAN	
410.75	37.1	NAN	
411	37.1	NAN	
411.25	37.1	NAN	
411.5	37.1	NAN	
411.75	37.1	NAN	
412	37.1	NAN	
412.25	37.1	NAN	
412.5	37.1	NAN	
412.75	37.1	NAN	
413	37.1	NAN	
413.25	37.1	NAN	
413.5	37.1	NAN	
413.75	37.1	NAN	
414	37.1	NAN	
414.25	37.1	NAN	
414.5	37.1	NAN	
414.75	37.1	NAN	
415	37.1	NAN	
415.25	37.1	NAN	
415.5	37.1	NAN	
415.75	37.1	NAN	
416	37.1	NAN	
416.25	37.1	NAN	
416.5	37.1	NAN	
416.75	37.1	NAN	
417	37.1	NAN	
417.25	37.1	NAN	
417.5	37.1	NAN	
417.75	37.1	NAN	
418	37.1	NAN	
418.25	37.1	NAN	
418.5	37.1	NAN	
418.75	37.1	NAN	
419	37.1	NAN	
419.25	37.1	NAN	
419.5	37.1	NAN	
419.75	37.1	NAN	
420	37.1	NAN	
420.25	37.1	NAN	
420.5	37.1	NAN	
420.75	37.1	NAN	
421	37.1	NAN	
421.25	37.1	NAN	
421.5	37.1	NAN	
421.75	37.1	NAN	
422	37.1	NAN	
422.25	37.1	NAN	
422.5	37.1	NAN	
422.75	37.1	NAN	
423	37.1	NAN	
423.25	37.1	NAN	
423.5	37.1	NAN	
423.75	37.1	NAN	
424	37.1	NAN	
424.25	37.1	NAN	
424.5	37.1	NAN	
424.75	37.1	NAN	
425	37.1	NAN	
425.25	37.1	NAN	
425.5	37.1	NAN	
425.75	37.1	NAN	
426	37.1	NAN	
426.25	37.1	NAN	
426.5	37.1	NAN	
426.75	37.1	NAN	
427	37.1	NAN	
427.25	37.1	NAN	
427.5	37.1	NAN	
427.75	37.1	NAN	
428	37.1	NAN	
428.25	37.1	NAN	
428.5	37.1	NAN	
428.75	37.1	NAN	
429	37.1	NAN	
429.25	37.1	NAN	
429.5	37.1	NAN	
429.75	37.1	NAN	
430	37.1	NAN	
430.25	37.1	NAN	
430.5	37.1	NAN	
430.75	37.1	NAN	
431	37.1	NAN	
431.25	37.1	NAN	
431.5	37.1	NAN	
431.75	37.1	NAN	
432	37.1	NAN	
432.25	37.1	NAN	
432.5	37.1	NAN	
432.75	37.1	NAN	
433	37.1	NAN	
433.25	37.1	NAN	
433.5	37.1	NAN	
433.75	37.1	NAN	
434	37.1	NAN	
434.25	37.1	NAN	
434.5	37.1	NAN	
434.75	37.1	NAN	
435	37.1	NAN	
435.25	37.1	NAN	
435.5	37.1	NAN	
435.75	37.1	NAN	
436	37.1	NAN	
436.25	37.1	NAN	
436.5	37.1	NAN	
436.75	37.1	NAN	
437	37.1	NAN	
437.25	37.1	NAN	
437.5	37.1	NAN	
437.75	37.1	NAN	
438	37.1	NAN	
438.25	37.1	NAN	
438.5	37.1	NAN	
438.75	37.1	NAN	
439	37.1	NAN	
439.25	37.1	NAN	
439.5	37.1	NAN	
439.75	37.1	NAN	
440	37.1	NAN	
440.25	37.1	NAN	
440.5	37.1	NAN	
440.75	37.1	NAN	
441	37.1	NAN	
441.25	37.1	NAN	
441.5	37.1	NAN	
441.75	37.1	NAN	
442	37.1	NAN	
442.25	37.1	NAN	
442.5	37.1	NAN	
442.75	37.1	NAN	
443	37.1	NAN	
443.25	37.1	NAN	
443.5	37.1	NAN	
443.75	37.1	NAN	
444	37.1	NAN	
444.25	37.1	NAN	
444.5	37.1	NAN	
444.75	37.1	NAN	
445	37.1	NAN	
445.25	37.1	NAN	
445.5	37.1	NAN	
445.75	37.1	NAN	
446	37.1	NAN	
446.25	37.1	NAN	
446.5	37.1	NAN	
446.75	37.1	NAN	
447	37.1	NAN	
447.25	37.1	NAN	
447.5	37.1	NAN	
447.75	37.1	NAN	
448	37.1	NAN	
448.25	37.1	NAN	
448.5	37.1	NAN	
448.75	37.1	NAN	
449	37.1	NAN	
449.25	37.1	NAN	
449.5	37.1	NAN	
449.75	37.1	NAN	
450	37.1	NAN	
450.25	37.1	NAN	
450.5	37.1	NAN	
450.75	37.1	NAN	
451	37.1	NAN	
451.25	37.1	NAN	
451.5	37.1	NAN	
451.75	37.1	NAN	
452	37.1	NAN	
452.25	37.1	NAN	
452.5	37.1	NAN	
452.75	37.1	NAN	
453	37.1	NAN	
453.25	37.1	NAN	
453.5	37.1	NAN	
453.75	37.1	NAN	
454	37.1	NAN	
454.25	37.1	NAN	
454.5	37.1	NAN	
454.75	37.1	NAN	
455	37.1	NAN	
455.25	37.1	NAN	
455.5	37.1	NAN	
455.75	37.1	NAN	
456	37.1	NAN	
456.25	37.1	NAN	
456.5	37.1	NAN	
456.75	37.1	NAN	
457	37.1	NAN	
457.25	37.1	NAN	
457.5	37.1	NAN	
457.75	37.1	NAN	
458	37.1	NAN	
458.25	37.1	NAN	
458.5	37.1	NAN	
458.75	37.1	NAN	
459	37.1	NAN	
459.25	37.1	NAN	
459.5	37.1	NAN	
459.75	37.1	NAN	
460	37.1	NAN	
460.25	37.1	NAN	
460.5	37.1	NAN	
460.75	37.1	NAN	
461	37.1	NAN	
461.25	37.1	NAN	
461.5	37.1	NAN	
461.75	37.1	NAN	
462	37.1	NAN	
462.25	37.1	NAN	
462.5	37.1	NAN	
462.75	37.1	NAN	
463	37.1	NAN	
463.25	37.1	NAN	
463.5	37.1	NAN	
463.75	37.1	NAN	
464	37.1	NAN	
464.25	37.1	NAN	
464.5	37.1	NAN	
464.75	37.1	NAN	
465	37.1	NAN	
465.25	37.1	NAN	
465.5	37.1	NAN	
465.75	37.1	NAN	
466	37.1	NAN	
466.25	37.1	NAN	
466.5	37.1	NAN	
466.75	37.1	NAN	
467	37.1	NAN	
467.25	36.4	NAN	
467.5	36.4	NAN	
467.75	36.4	NAN	
468	36.4	NAN	
468.25	36.4	NAN	
468.5	36.4	NAN	
468.75	36.4	NAN	
469	36.4	NAN	
469.25	36.4	NAN	
469.5	36.4	NAN	
469.75	36.4	NAN	
470	36.4	NAN	
470.25	36.4	NAN	
470.5	36.4	NAN	
470.75	36.4	NAN	
471	36.4	NAN	
471.25	36.4	NAN	
471.5	37.1	NAN	
471.75	37.1	NAN	
472	37.1	NAN	
472.25	37.1	NAN	
472.5	37.1	NAN	
472.75	37.1	NAN	
473	37.1	NAN	
473.25	37.1	NAN	
473.5	37.1	NAN	
473.75	37.1	NAN	
474	37.1	NAN	
474.25	37.1	NAN	
474.5	37.1	NAN	
474.75	37.1	NAN	
475	37.1	NAN	
475.25	37.1	NAN	
475.5	37.1	NAN	
475.75	37.1	NAN	
476	37.1	NAN	
476.25	36.4	NAN	
476.5	36.4	NAN	
476.75	36.4	NAN	
477	36.4	NAN	
477.25	36.4	NAN	
477.5	36.4	NAN	
477.75	36.4	NAN	
478	36.4	NAN	
478.25	36.4	NAN	
478.5	36.4	NAN	
478.75	36.4	NAN	
479	36.4	NAN	
479.25	36.4	NAN	
479.5	36.4	NAN	
479.75	37.1	NAN	
480	37.1	NAN	
480.25	37.1	NAN	
480.5	37.1	NAN	
480.75	37.1	NAN	
481	37.1	NAN	
481.25	37.1	NAN	
481.5	37.1	NAN	
481.75	37.1	NAN	
482	37.1	NAN	
482.25	37.1	NAN	
482.5	37.1	NAN	
482.75	37.1	NAN	
483	37.1	NAN	
483.25	37.1	NAN	
483.5	37.1	NAN	
483.75	37.1	NAN	
484	37.1	NAN	
484.25	37.1	NAN	
484.5	37.1	NAN	
484.75	37.1	NAN	
485	36.4	NAN	
485.25	36.4	NAN	
485.5	36.4	NAN	
485.75	36.4	NAN	
486	36.4	NAN	
486.25	36.4	NAN	
486.5	36.4	NAN	
486.75	36.4	NAN	
487	36.4	NAN	
487.25	36.4	NAN	
487.5	36.4	NAN	
487.75	36.4	NAN	
488	36.4	NAN	
488.25	36.4	NAN	
488.5	36.4	NAN	
488.75	36.4	NAN	
489	36.4	NAN	
489.25	36.4	NAN	
489.5	36.4	NAN	
489.75	36.4	NAN	
490	36.4	NAN	
490.25	36.4	NAN	
490.5	36.4	NAN	
490.75	36.4	NAN	
491	36.4	NAN	
491.25	36.4	NAN	
491.5	36.4	NAN	
491.75	36.4	NAN	
492	36.4	NAN	
492.25	36.4	NAN	
492.5	36.4	NAN	
492.75	36.4	NAN	
493	36.4	NAN	
493.25	36.4	NAN	
493.5	36.4	NAN	
493.75	36.4	NAN	
494	36.4	NAN	
494.25	36.4	NAN	
494.5	36.4	NAN	
494.75	36.4	NAN	
495	36.4	NAN	
495.25	36.4	NAN	
495.5	36.4	NAN	
495.75	36.4	NAN	
496	36.4	NAN	
496.25	36.4	NAN	
496.5	36.4	NAN	
496.75	36.4	NAN	
497	36.4	NAN	
497.25	36.4	NAN	
497.5	36.4	NAN	
497.75	36.4	NAN	
498	36.4	NAN	
498.25	36.4	NAN	
498.5	36.4	NAN	
498.75	36.4	NAN	
499	36.4	NAN	
499.25	36.4	NAN	
499.5	36.4	NAN	
499.75	36.4	NAN	
500	36.4	NAN	
500.25	36.4	NAN	
500.5	36.4	NAN	
500.75	36.4	NAN	
501	36.4	NAN	
501.25	36.4	NAN	
501.5	36.4	NAN	
501.75	36.4	NAN	
502	36.4	NAN	
502.25	36.4	NAN	
502.5	36.4	NAN	
502.75	36.4	NAN	
503	36.4	NAN	
503.25	36.4	NAN	
503.5	36.4	NAN	
503.75	36.4	NAN	
504	36.4	NAN	
504.25	36.4	NAN	
504.5	36.4	NAN	
504.75	36.4	NAN	
505	36.4	NAN	
505.25	36.4	NAN	
505.5	36.4	NAN	
505.75	36.4	NAN	
506	36.4	NAN	
506.25	36.4	NAN	
506.5	36.4	NAN	
506.75	36.4	NAN	
507	36.4	NAN	
507.25	36.4	NAN	
507.5	36.4	NAN	
507.75	36.4	NAN	
508	36.4	NAN	
508.25	36.4	NAN	
508.5	36.4	NAN	
508.75	36.4	NAN	
509	36.4	NAN	
509.25	36.4	NAN	
509.5	36.4	NAN	
509.75	36.4	NAN	
510	36.4	NAN	
510.25	36.4	NAN	
510.5	36.4	NAN	
510.75	36.4	NAN	
511	36.4	NAN	
511.25	36.4	NAN	
511.5	36.4	NAN	
511.75	36.4	NAN	
512	36.4	NAN	
512.25	36.4	NAN	
512.5	36.4	NAN	
512.75	36.4	NAN	
513	36.4	NAN	
513.25	36.4	NAN	
513.5	36.4	NAN	
513.75	36.4	NAN	
514	36.4	NAN	
514.25	36.4	NAN	
514.5	36.4	NAN	
514.75	36.4	NAN	
515	36.4	NAN	
515.25	36.4	NAN	
515.5	36.4	NAN	
515.75	36.4	NAN	
516	36.4	NAN	
516.25	36.4	NAN	
516.5	36.4	NAN	
516.75	36.4	NAN	
517	36.4	NAN	
517.25	36.4	NAN	
517.5	36.4	NAN	
517.75	36.4	NAN	
518	36.4	NAN	
518.25	36.4	NAN	
518.5	36.4	NAN	
518.75	36.4	NAN	
519	36.4	NAN	
519.25	36.4	NAN	
519.5	36.4	NAN	
519.75	36.4	NAN	
520	36.4	NAN	
520.25	36.4	NAN	
520.5	36.4	NAN	
520.75	36.4	NAN	
521	36.4	NAN	
521.25	36.4	NAN	
521.5	36.4	NAN	
521.75	36.4	NAN	
522	36.4	NAN	
522.25	36.4	NAN	
522.5	36.4	NAN	
522.75	36.4	NAN	
523	36.4	NAN	
523.25	36.4	NAN	
523.5	36.4	NAN	
523.75	36.4	NAN	
524	36.4	NAN	
524.25	36.4	NAN	
524.5	36.4	NAN	
524.75	36.4	NAN	
525	36.4	NAN	
525.25	36.4	NAN	
525.5	36.4	NAN	
525.75	36.4	NAN	
526	36.4	NAN	
526.25	36.4	NAN	
526.5	36.4	NAN	
526.75	36.4	NAN	
527	36.4	NAN	
527.25	36.4	NAN	
527.5	36.4	NAN	
527.75	36.4	NAN	
528	36.4	NAN	
528.25	36.4	NAN	
528.5	36.4	NAN	
528.75	36.4	NAN	
529	36.4	NAN	
529.25	36.4	NAN	
529.5	36.4	NAN	
529.75	36.4	NAN	
530	36.4	NAN	
530.25	36.4	NAN	
530.5	36.4	NAN	
530.75	36.4	NAN	
531	36.4	NAN	
531.25	36.4	NAN	
531.5	36.4	NAN	
531.75	36.4	NAN	
532	36.4	NAN	
532.25	36.4	NAN	
532.5	36.4	NAN	
532.75	36.4	NAN	
533	36.4	NAN	
533.25	36.4	NAN	
533.5	36.4	NAN	
533.75	36.4	NAN	
534	36.4	NAN	
534.25	36.4	NAN	
534.5	36.4	NAN	
534.75	36.4	NAN	
535	36.4	NAN	
535.25	36.4	NAN	
535.5	36.4	NAN	
535.75	36.4	NAN	
536	36.4	NAN	
536.25	36.4	NAN	
536.5	36.4	NAN	
536.75	36.4	NAN	
537	36.4	NAN	
537.25	36.4	NAN	
537.5	36.4	NAN	
537.75	36.4	NAN	
538	36.4	NAN	
538.25	36.4	NAN	
538.5	36.4	NAN	
538.75	36.4	NAN	
539	36.4	NAN	
539.25	36.4	NAN	
539.5	36.4	NAN	
539.75	36.4	NAN	
540	36.4	NAN	
540.25	36.4	NAN	
540.5	36.4	NAN	
540.75	36.4	NAN	
541	36.4	NAN	
541.25	36.4	NAN	
541.5	36.4	NAN	
541.75	36.4	NAN	
